# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,407109787,0.8062,0.5747,0.2329,-1.10,3.54,5.06
1,407114789,0.8091,0.5737,0.2388,-0.55,3.72,5.06
2,407119789,0.8071,0.5693,0.2363,-0.30,3.96,4.88
3,407124787,0.8062,0.5679,0.2383,0.12,4.15,4.82
4,407129785,0.8057,0.5654,0.2378,0.61,4.45,4.70
5,407134938,0.8027,0.5625,0.2402,1.16,4.63,4.33
6,407139787,0.8013,0.5581,0.2393,1.65,4.88,4.15
7,407144786,0.8008,0.5557,0.2388,2.01,4.94,4.02
8,407149787,0.7998,0.5532,0.2407,2.44,5.12,3.72
9,407154785,0.7954,0.5454,0.2368,2.80,5.12,3.54
10,407159787,0.8018,0.5454,0.2358,3.11,5.24,3.29
11,407165076,0.7993,0.5410,0.2363,3.35,5.43,3.05
12,407169787,0.8018,0.5386,0.2378,3.60,5.37,2.80
13,407175315,0.7988,0.5361,0.2407,4.02,5.43,2.56
14,407179789,0.8027,0.5400,0.2378,4.21,5.43,2.26
15,407184786,0.8013,0.5410,0.2441,4.57,5.73,1.83
16,407189787,0.8052,0.5454,0.2402,5.00,5.73,1.52
17,407194786,0.8110,0.5488,0.2412,5.30,5.91,1.04
18,407199787,0.8149,0.5493,0.2373,5.61,6.10,0.79
19,407204787,0.8120,0.5586,0.2378,6.16,6.10,0.43
20,407209785,0.8120,0.5586,0.2412,6.40,6.34,0.00
21,407214787,0.8145,0.5615,0.2437,6.89,6.59,-0.30
22,407219787,0.8140,0.5625,0.2397,7.07,6.52,-0.55
23,407224785,0.8135,0.5635,0.2441,7.38,6.65,-0.67
24,407229787,0.8159,0.5708,0.2505,7.74,6.65,-0.85
25,407234785,0.8154,0.5742,0.2485,7.93,6.89,-1.04
26,407239847,0.8145,0.5762,0.2510,7.93,7.01,-1.28
27,407244786,0.8159,0.5776,0.2510,7.93,7.01,-1.34
28,407249787,0.8213,0.5728,0.2500,7.87,7.26,-1.34
29,407254785,0.8184,0.5757,0.2524,7.68,7.38,-1.34
30,407259785,0.8198,0.5762,0.2563,7.50,7.56,-1.34
31,407264786,0.8228,0.5850,0.2598,7.32,7.56,-1.34
32,407269789,0.8203,0.5854,0.2627,6.95,7.62,-1.22
33,407274787,0.8237,0.5898,0.2607,6.65,7.68,-1.10
34,407279786,0.8213,0.5923,0.2646,6.28,7.87,-1.10
35,407284824,0.8208,0.5918,0.2690,5.85,7.99,-0.91
36,407289787,0.8218,0.6001,0.2661,5.49,8.05,-0.85
37,407294785,0.8174,0.6021,0.2656,5.12,8.05,-0.85
38,407299785,0.8174,0.6060,0.2725,4.70,7.99,-0.79
39,407304785,0.8105,0.6035,0.2729,4.39,8.11,-0.61
40,407309785,0.8164,0.6055,0.2700,3.96,7.99,-0.43
41,407314789,0.8096,0.6069,0.2700,3.54,7.93,-0.37
42,407319786,0.8052,0.6069,0.2744,2.99,7.80,-0.18
43,407324785,0.8027,0.6108,0.2725,2.56,7.87,0.00
44,407329787,0.8022,0.6089,0.2739,2.01,7.38,0.18
45,407334785,0.7993,0.6123,0.2744,1.52,7.50,0.30
46,407339785,0.7964,0.6099,0.2803,1.04,7.44,0.43
47,407344785,0.7988,0.6064,0.2710,0.61,7.13,0.61
48,407349785,0.7949,0.6108,0.2856,0.24,6.95,0.73
49,407354787,0.7939,0.6104,0.2812,-0.18,6.89,0.85
50,407359787,0.7925,0.6108,0.2798,-0.30,6.59,0.98
51,407364787,0.7891,0.6094,0.2837,-0.37,6.59,0.98
52,407369785,0.7920,0.6089,0.2812,-0.43,6.46,1.16
53,407374785,0.7964,0.6089,0.2856,-0.37,6.40,1.34
54,407379787,0.7910,0.6099,0.2773,-0.18,6.28,1.40
55,407384785,0.7930,0.6128,0.2832,0.12,6.16,1.46
56,407389787,0.7959,0.6128,0.2832,0.37,5.98,1.52
57,407394786,0.7935,0.6152,0.2803,0.61,5.85,1.71
58,407399787,0.7983,0.6138,0.2852,1.10,5.67,1.83
59,407404785,0.7974,0.6089,0.2808,1.65,5.43,2.07
60,407409785,0.7988,0.6099,0.2881,2.07,5.30,2.32
61,407414787,0.7935,0.6079,0.2881,2.62,5.00,2.56
62,407419787,0.8003,0.6084,0.2842,3.11,4.88,2.80
63,407424787,0.8022,0.6069,0.2769,3.66,4.82,3.05
64,407429786,0.8062,0.6021,0.2822,4.09,4.57,3.17
65,407434785,0.8115,0.6016,0.2837,4.63,4.51,3.35
66,407439785,0.8096,0.6050,0.2812,5.06,4.39,3.66
67,407445357,0.8120,0.6030,0.2847,5.43,4.33,3.84
68,407449787,0.8145,0.6040,0.2832,5.91,4.27,4.15
69,407454787,0.8149,0.6055,0.2832,6.22,4.09,4.27
70,407459789,0.8125,0.6030,0.2793,6.46,4.27,4.33
71,407464787,0.8105,0.5996,0.2891,6.65,4.21,4.39
72,407469787,0.8101,0.6006,0.2881,6.83,4.09,4.51
73,407475307,0.8149,0.6006,0.2871,6.71,4.09,4.63
74,407479787,0.8115,0.5991,0.2871,6.77,4.15,4.70
75,407484786,0.8086,0.5957,0.2930,6.71,3.96,4.70
76,407489788,0.8091,0.5903,0.2842,6.46,3.78,4.76
77,407494785,0.8071,0.5957,0.2827,6.28,3.72,4.82
78,407499789,0.7993,0.5898,0.2891,5.98,3.66,4.88
79,407504786,0.8081,0.5903,0.2891,5.91,3.29,4.94
80,407509787,0.8071,0.5864,0.2876,5.55,3.35,4.88
81,407514785,0.8076,0.5923,0.2886,5.30,3.05,4.82
82,407519787,0.8066,0.5889,0.2876,5.18,2.99,4.76
83,407524787,0.8066,0.5854,0.2900,4.94,2.93,4.63
84,407529785,0.8091,0.5859,0.2881,4.82,2.56,4.51
85,407534787,0.8062,0.5845,0.2886,4.70,2.38,4.27
86,407539786,0.8037,0.5854,0.2891,4.70,2.13,4.02
87,407544785,0.8057,0.5791,0.2930,4.76,2.01,3.78
88,407549787,0.8047,0.5786,0.2944,4.82,1.77,3.54
89,407555102,0.8037,0.5771,0.2910,4.82,1.52,3.23
90,407559787,0.8071,0.5737,0.2974,4.88,1.34,2.99
91,407564785,0.8052,0.5742,0.2983,5.00,0.98,2.56
92,407569787,0.8081,0.5708,0.2964,5.12,0.85,2.26
93,407574787,0.8086,0.5728,0.3037,5.30,0.61,1.95
94,407579787,0.8135,0.5713,0.3027,5.49,0.24,1.52
95,407584785,0.8130,0.5684,0.2974,5.73,-0.06,1.28
96,407589789,0.8091,0.5693,0.2988,6.04,-0.12,0.98
97,407594786,0.8149,0.5718,0.2944,6.16,-0.24,0.67
98,407599789,0.8135,0.5693,0.2935,6.28,-0.43,0.37
99,407604785,0.8213,0.5708,0.2959,6.40,-0.55,0.12
100,407609785,0.8252,0.5728,0.2910,6.34,-0.49,-0.12
101,407614787,0.8262,0.5698,0.2847,6.28,-0.61,-0.24
102,407619788,0.8276,0.5659,0.2886,5.85,-0.55,-0.37
103,407624787,0.8252,0.5625,0.2842,5.18,-0.49,-0.49
104,407629786,0.8247,0.5615,0.2837,4.51,-0.30,-0.61
105,407634787,0.8203,0.5610,0.2803,3.60,0.00,-0.67
106,407639785,0.8159,0.5566,0.2822,2.74,0.18,-0.67
107,407644785,0.8193,0.5557,0.2871,1.59,0.55,-0.79
108,407649787,0.8149,0.5474,0.2866,0.37,0.98,-0.79
109,407654787,0.8149,0.5469,0.2764,-1.04,1.34,-0.91
110,407659787,0.8145,0.5469,0.2793,-2.38,1.77,-0.98
111,407664787,0.8159,0.5454,0.2793,-3.72,2.20,-1.10
112,407669787,0.8169,0.5356,0.2754,-5.37,2.44,-1.16
113,407674923,0.8145,0.5347,0.2676,-6.83,2.80,-1.46
114,407679789,0.8149,0.5293,0.2666,-8.48,3.17,-1.71
115,407684786,0.8154,0.5254,0.2656,-9.94,3.35,-1.89
116,407689787,0.8125,0.5200,0.2705,-11.40,3.66,-2.26
117,407694786,0.8062,0.5186,0.2661,-12.93,3.60,-2.50
118,407699789,0.8076,0.5142,0.2705,-14.51,3.84,-2.74
119,407705047,0.8047,0.5093,0.2759,-15.98,3.84,-3.11
120,407709787,0.8013,0.5054,0.2749,-17.44,3.90,-3.54
121,407714786,0.7993,0.5024,0.2817,-18.78,3.96,-4.02
122,407719787,0.7974,0.4990,0.2739,-20.18,4.15,-4.45
123,407724785,0.7964,0.5010,0.2749,-21.10,4.15,-4.94
124,407729787,0.7930,0.4990,0.2798,-22.56,4.27,-5.49
125,407734786,0.7998,0.4951,0.2798,-23.48,4.15,-5.91
126,407740696,0.7974,0.4941,0.2749,-24.76,4.27,-6.46
127,407744785,0.7935,0.4937,0.2764,-25.49,4.27,-6.77
128,407749785,0.7944,0.4961,0.2764,-26.34,4.27,-7.13
129,407754787,0.7871,0.4961,0.2827,-26.83,4.51,-7.56
130,407759787,0.7852,0.4946,0.2847,-27.50,4.88,-7.80
131,407764787,0.7803,0.4917,0.2935,-27.87,5.06,-7.93
132,407769788,0.7793,0.4883,0.2881,-28.41,5.49,-7.99
133,407774787,0.7773,0.4878,0.2915,-28.90,5.91,-8.05
134,407779787,0.7832,0.4849,0.2935,-29.63,6.28,-8.05
135,407784787,0.7817,0.4810,0.3047,-30.18,6.59,-8.11
136,407789786,0.7837,0.4785,0.2988,-30.98,7.01,-8.17
137,407794787,0.7886,0.4756,0.3057,-31.95,7.50,-8.23
138,407799787,0.7915,0.4746,0.3071,-32.62,8.05,-8.35
139,407804787,0.7949,0.4785,0.3140,-33.66,8.72,-8.48
140,407809787,0.7896,0.4854,0.3198,-34.63,9.09,-8.78
141,407814786,0.7959,0.4927,0.3262,-35.61,9.63,-9.02
142,407819787,0.7954,0.4902,0.3359,-36.46,10.18,-9.45
143,407824785,0.7979,0.4956,0.3447,-37.44,10.37,-9.88
144,407829787,0.7998,0.5059,0.3540,-38.35,11.04,-10.37
145,407834786,0.8032,0.5020,0.3550,-39.39,11.28,-10.85
146,407839787,0.8047,0.5093,0.3687,-40.37,11.59,-11.40
147,407844785,0.8047,0.5132,0.3638,-41.40,12.01,-12.13
148,407849785,0.8037,0.5161,0.3765,-42.32,12.26,-12.62
149,407854785,0.7983,0.5122,0.3813,-43.66,12.32,-13.11
150,407859787,0.7949,0.5137,0.3945,-44.88,12.32,-13.60
151,407864786,0.7876,0.5044,0.3950,-45.98,12.50,-13.96
152,407869787,0.7793,0.5034,0.4062,-47.13,12.50,-14.27
153,407874789,0.7720,0.5020,0.4023,-48.48,12.44,-14.45
154,407879785,0.7681,0.4995,0.4072,-49.70,12.20,-14.51
155,407884787,0.7632,0.5010,0.4233,-50.79,11.95,-14.70
156,407889787,0.7529,0.4932,0.4194,-52.01,11.52,-14.76
157,407894785,0.7529,0.4985,0.4229,-52.80,11.10,-14.57
158,407899788,0.7524,0.5039,0.4282,-53.66,10.61,-14.51
159,407904785,0.7534,0.4966,0.4312,-54.21,10.30,-14.27
160,407909789,0.7495,0.4951,0.4302,-54.51,9.76,-13.90
161,407914786,0.7451,0.4961,0.4424,-54.45,8.96,-13.48
162,407919786,0.7368,0.5010,0.4404,-54.27,8.60,-13.05
163,407924787,0.7378,0.5034,0.4434,-53.66,8.05,-12.38
164,407929785,0.7368,0.5112,0.4434,-52.74,7.74,-11.59
165,407934787,0.7319,0.5200,0.4463,-51.59,7.13,-10.91
166,407939787,0.7290,0.5273,0.4390,-50.06,6.89,-10.37
167,407944787,0.7344,0.5400,0.4409,-48.29,6.28,-9.70
168,407949785,0.7402,0.5498,0.4434,-46.46,5.98,-8.96
169,407954785,0.7441,0.5591,0.4346,-44.39,5.55,-8.48
170,407959789,0.7466,0.5693,0.4209,-42.32,4.88,-7.93
171,407964787,0.7441,0.5781,0.4351,-40.18,4.57,-7.50
172,407969787,0.7437,0.5898,0.4326,-37.74,4.33,-7.20
173,407974788,0.7446,0.5986,0.4209,-35.18,3.66,-6.95
174,407979786,0.7397,0.6069,0.4287,-32.56,3.29,-6.77
175,407984787,0.7363,0.6138,0.4331,-29.82,3.05,-6.65
176,407989787,0.7344,0.6230,0.4414,-27.01,2.62,-6.40
177,407994789,0.7339,0.6216,0.4482,-24.09,2.32,-6.34
178,407999787,0.7256,0.6230,0.4443,-21.22,1.95,-6.46
179,408004785,0.7256,0.6250,0.4492,-18.48,1.71,-6.59
180,408009787,0.7271,0.6240,0.4492,-15.85,1.34,-6.71
181,408015244,0.7241,0.6196,0.4409,-13.11,0.85,-6.95
182,408019787,0.7231,0.6162,0.4336,-11.59,0.43,-7.01
183,408024826,0.7227,0.6187,0.4302,-9.70,-0.24,-7.20
184,408029787,0.7261,0.6147,0.4292,-8.41,-0.73,-7.50
185,408034786,0.7192,0.6094,0.4287,-7.32,-1.52,-7.74
186,408039787,0.7124,0.6108,0.4272,-6.46,-2.38,-7.99
187,408044785,0.7090,0.6177,0.4277,-5.67,-3.05,-8.23
188,408049787,0.7100,0.6201,0.4297,-5.30,-3.78,-8.54
189,408054785,0.7070,0.6191,0.4331,-4.94,-4.82,-8.78
190,408059787,0.7080,0.6172,0.4302,-4.57,-5.67,-9.02
191,408064787,0.7031,0.6152,0.4360,-4.39,-6.40,-9.27
192,408069787,0.7036,0.6216,0.4380,-4.27,-7.26,-9.57
193,408074785,0.7051,0.6270,0.4409,-4.15,-8.05,-9.82
194,408079787,0.7031,0.6401,0.4355,-3.96,-9.02,-10.06
195,408084787,0.6992,0.6479,0.4390,-3.60,-9.88,-10.18
196,408089789,0.7017,0.6528,0.4463,-3.17,-10.67,-10.55
197,408094787,0.6953,0.6558,0.4487,-2.32,-11.34,-10.73
198,408099787,0.6958,0.6602,0.4570,-1.52,-11.77,-10.91
199,408104787,0.6870,0.6660,0.4639,-0.49,-12.38,-10.85
200,408109787,0.6826,0.6670,0.4580,0.73,-12.80,-11.10
201,408114787,0.6846,0.6694,0.4536,2.01,-13.29,-11.10
202,408119787,0.6851,0.6704,0.4570,3.60,-13.78,-11.16
203,408124788,0.6807,0.6689,0.4536,5.37,-14.33,-10.85
204,408129786,0.6733,0.6758,0.4468,7.38,-14.76,-10.79
205,408134787,0.6675,0.6772,0.4438,9.51,-15.30,-10.55
206,408139786,0.6660,0.6826,0.4600,11.89,-15.91,-10.18
207,408144787,0.6636,0.6831,0.4531,14.33,-16.28,-9.94
208,408149787,0.6602,0.6953,0.4517,16.77,-16.71,-9.45
209,408154786,0.6543,0.6963,0.4565,19.45,-17.26,-8.96
210,408159865,0.6528,0.7046,0.4565,21.89,-17.56,-8.66
