# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,84270441,0.7969,0.5557,0.0703,45.49,9.70,3.35
1,84275445,0.7988,0.5576,0.0679,43.35,10.37,3.05
2,84280442,0.8066,0.5591,0.0659,41.34,10.91,2.50
3,84285442,0.8125,0.5581,0.0713,39.63,11.40,2.13
4,84290441,0.8154,0.5591,0.0806,37.87,11.95,1.71
5,84295442,0.8188,0.5576,0.0723,36.10,12.62,1.46
6,84300440,0.8208,0.5562,0.0767,34.51,12.99,0.98
7,84305442,0.8271,0.5566,0.0703,33.17,13.54,0.55
8,84310441,0.8320,0.5562,0.0693,31.95,13.90,0.18
9,84315441,0.8374,0.5522,0.0679,30.73,14.33,-0.37
10,84320442,0.8438,0.5493,0.0669,29.70,14.70,-0.67
11,84325441,0.8433,0.5430,0.0752,28.54,15.06,-1.10
12,84330442,0.8438,0.5420,0.0728,27.56,15.37,-1.40
13,84335442,0.8486,0.5415,0.0679,26.52,15.85,-1.83
14,84340442,0.8530,0.5435,0.0703,25.37,16.10,-2.13
15,84345443,0.8569,0.5439,0.0688,24.21,16.34,-2.50
16,84350442,0.8555,0.5430,0.0664,23.11,16.52,-2.93
17,84355441,0.8613,0.5430,0.0625,22.01,16.65,-3.35
18,84360442,0.8608,0.5405,0.0640,20.98,16.83,-3.72
19,84365441,0.8604,0.5425,0.0601,19.76,17.07,-4.09
20,84370443,0.8628,0.5381,0.0562,18.48,17.01,-4.45
21,84375441,0.8618,0.5381,0.0605,17.32,17.07,-4.63
22,84380443,0.8628,0.5332,0.0552,16.10,17.20,-5.12
23,84385441,0.8613,0.5337,0.0518,14.82,17.44,-5.30
24,84390441,0.8560,0.5366,0.0522,13.60,17.32,-5.73
25,84395442,0.8613,0.5376,0.0459,12.56,17.07,-5.79
26,84400441,0.8555,0.5352,0.0405,11.34,17.07,-6.16
27,84405442,0.8535,0.5459,0.0288,10.30,17.07,-6.46
28,84410442,0.8428,0.5547,0.0537,9.02,16.89,-6.83
29,84415442,0.8374,0.5327,0.0513,6.89,16.71,-7.32
30,84420442,0.8608,0.5112,0.0146,4.76,16.40,-7.32
