# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,255137498,-0.8291,-0.0894,-0.3833,-2.74,-15.61,8.96
1,255142504,-0.8369,-0.0781,-0.3838,-2.50,-14.94,8.84
2,255147497,-0.8789,-0.0693,-0.4038,-2.38,-14.21,8.48
3,255152501,-0.8872,-0.0771,-0.4053,-2.26,-13.90,8.05
4,255157501,-0.8867,-0.0757,-0.3999,-1.95,-13.29,7.87
5,255162516,-0.8853,-0.0669,-0.3862,-1.52,-12.56,7.50
6,255167498,-0.8813,-0.0620,-0.3955,-0.91,-11.95,7.07
7,255172499,-0.8711,-0.0645,-0.4038,-0.30,-11.46,6.71
8,255177498,-0.8652,-0.0684,-0.3999,0.24,-11.10,6.28
9,255182806,-0.8706,-0.0591,-0.3989,0.98,-10.61,5.98
10,255187499,-0.8647,-0.0625,-0.3970,1.71,-10.12,5.49
11,255192499,-0.8696,-0.0625,-0.4019,2.50,-9.70,5.12
12,255197502,-0.8667,-0.0615,-0.3970,3.17,-9.21,4.70
13,255202498,-0.8706,-0.0635,-0.3970,3.96,-8.84,4.33
14,255207499,-0.8623,-0.0625,-0.3994,4.57,-8.54,3.90
15,255212501,-0.8613,-0.0596,-0.3960,5.00,-8.17,3.72
16,255217499,-0.8628,-0.0581,-0.3960,5.55,-7.74,3.35
17,255222500,-0.8628,-0.0615,-0.3975,5.79,-7.20,3.05
18,255227499,-0.8579,-0.0610,-0.3931,6.16,-7.01,2.68
19,255232500,-0.8574,-0.0581,-0.4004,6.40,-6.71,2.38
20,255237499,-0.8550,-0.0591,-0.3921,6.59,-6.10,2.13
21,255242498,-0.8579,-0.0581,-0.3975,6.77,-5.73,1.77
